price,location,geo_lat,geo_lng,metro,floor,floor_count,square,living_square,kitchen_square,year,finish_type,ceiling_height,view,house_type,heating,breakdown,parking,accomodation_type,author,url,room_count
16800000,"Московская область, Химки, мкр. Клязьма-Старбеево, бул. Весенний, 4",55.940528,37.474525,Беломорская,2,5,85.1,50.4,12.1,2014,Дизайнерский,3.0,Во двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://khimki.cian.ru/sale/flat/298754940/,3
17000000,"Москва, НАО (Новомосковский), Московский, ул. Никитина, 11к4",55.603237,37.375288,Рассказовка,16,17,89.0,52.4,15.0,2022,Без ремонта,unknown,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/299674359/,3
16900000,"Московская область, Котельники, ул. Сосновая, 2к4",55.674717,37.85453,Котельники,5,24,85.0,53.5,13.0,2016,Дизайнерский,2.8,На улицу,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://kotelniki.cian.ru/sale/flat/306800046/,3
17000000,"Московская область, Мытищи, мкр. Ярославский, ул. Борисовка, 24",55.918852,37.711356,Медведково,17,25,76.61,43.6,10.0,2015,unknown,unknown,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://mytishchi.cian.ru/sale/flat/306276470/,3
17000000,"Московская область, Одинцовский городской округ, Новоивановское рп, Можайское ш., 50",55.708724,37.379133,Немчиновка,15,17,80.0,68.0,7.0,2011,Евроремонт,2.8,На улицу,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://odintsovo.cian.ru/sale/flat/303828081/,3
16900000,"Москва, СВАО, р-н Останкинский, Березовая аллея, 19к1",55.849069,37.62422,Ботанический сад,8,18,76.1,46.9,13.0,unknown,unknown,3.0,На улицу и двор,Монолитный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/306026684/,3
17000000,"Московская область, Одинцовский городской округ, Горки-10 поселок, 23",55.705255,37.026364,Одинцово,15,16,95.3,51.0,12.5,2015,Евроремонт,2.9,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://odintsovo.cian.ru/sale/flat/305921270/,3
16999999,"Московская область, Люберцы, мкр. Городок Б, ул. 3-е Почтовое Отделение, 53",55.681605,37.870358,Жулебино,12,17,110.0,61.0,13.0,1995,Косметический,2.6,На улицу и двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://lyubertsy.cian.ru/sale/flat/298113960/,3
17100000,"Москва, ЗАО, р-н Внуково, Интернациональная ул., 2к1",55.611689,37.255291,Аэропорт Внуково,15,17,75.6,unknown,unknown,1996,Дизайнерский,2.64,unknown,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300007509/,3
17052000,"Московская область, Щелково, мкр. Центральный, Советская ул., 60",55.9222175422226,37.9943378601184,Щёлковская,10,20,117.6,42.2,31.3,2023,"Без отделки, предчистовая, черновая",3.35,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,СЗ Риверхаус,https://shchyolkovo.cian.ru/sale/flat/302077760/,3
17500000,"Московская область, Красногорск, мкр. Павшинская пойма, бул. Подмосковный, 11",55.822857,37.371919,Мякинино,2,16,95.1,50.9,12.6,2006,Евроремонт,unknown,На улицу и двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://krasnogorsk.cian.ru/sale/flat/299318901/,3
17500000,"Московская область, Мытищи, мкр. Перловка, ул. 3-я Крестьянская, 12к1",55.894207,37.714537,Медведково,10,15,107.9,69.0,12.0,2001,Евроремонт,unknown,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://mytishchi.cian.ru/sale/flat/306776505/,3
17415759,"Москва, НАО (Новомосковский), Московский, Первый Московский микрорайон, Первый Московский жилой комплекс, 9-я фаза, к2",55.5949471465616,37.3694022573186,Филатов Луг,2,19,83.2,44.3,unknown,2026,"Без отделки, чистовая",2.73,unknown,"Панельный, монолитный",unknown,unknown,unknown,Новостройка,Абсолют Недвижимость,https://www.cian.ru/sale/flat/304057007/,3
17800000,"Москва, ЦАО, р-н Басманный, Большая Почтовая ул., 18/20К17",55.773692,37.69136,Бауманская,1,5,78.0,58.0,10.0,1931,Косметический,2.8,unknown,Кирпичный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305726029/,3
18000000,"Москва, ЮАО, р-н Бирюлево Восточное, 6-я Радиальная ул., 7",55.607158,37.655814,Царицыно,7,20,102.8,53.0,19.0,2022,Без ремонта,2.9,На улицу и двор,Монолитно-кирпичный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304272795/,3
18000000,"Московская область, Ленинский городской округ, Развилка поселок, проезд Римский, 13",55.598568,37.770421,Зябликово,16,16,80.0,43.4,12.1,2024,Без ремонта,3.0,unknown,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://vidnoye.cian.ru/sale/flat/306399484/,3
18000000,"Московская область, Красногорск, мкр. Павшинская пойма, бул. Ильинский, 8",55.817249,37.370805,Пенягино,12,21,98.0,53.5,15.0,2011,Евроремонт,2.8,Во двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://krasnogorsk.cian.ru/sale/flat/294289351/,3
18300000,"Москва, ЮЗАО, р-н Теплый Стан, ул. Академика Варги, 3",55.630121,37.477938,Тропарёво,8,14,60.8,40.8,8.3,1995,Косметический,2.64,unknown,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302971287/,3
18000000,"Москва, НАО (Новомосковский), Сосенское поселение, ул. Николо-Хованская, 24",55.589147,37.456388,Прокшино,5,9,84.0,55.0,18.0,2014,Без ремонта,3.0,Во двор,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301761953/,3
18500000,"Москва, ЮЗАО, р-н Коньково, ул. Академика Волгина, 15К1",55.650333,37.516754,Беляево,6,12,63.0,44.0,9.0,1970,Евроремонт,2.7,На улицу и двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300302109/,3
18500000,"Московская область, Химки, мкр. Старые Химки, ул. Кирова, 10к2",55.891471,37.45089,Химки,5,25,63.9,unknown,15.4,2016,Дизайнерский,2.8,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://khimki.cian.ru/sale/flat/306251060/,3
18700000,"Москва, ЮЗАО, р-н Коньково, Профсоюзная ул., 114К3",55.64005,37.516431,Коньково,5,9,60.6,unknown,9.0,1979,Косметический,unknown,unknown,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306667738/,3
18800000,"Москва, САО, р-н Аэропорт, 3-й Балтийский пер., 4К2",55.811371,37.527337,Сокол,1,5,72.2,unknown,7.7,1959,Косметический,unknown,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306936931/,3
18790200,"Московская область, Щелково, мкр. Центральный, Советская ул., 60",55.9222175422226,37.9943378601184,Щёлковская,10,20,131.4,55.9,36.9,2023,"Без отделки, предчистовая, черновая",3.35,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,СЗ Риверхаус,https://shchyolkovo.cian.ru/sale/flat/297679915/,3
19000000,"Московская область, Одинцовский городской округ, Заречье рп, ул. Медовая, 1",55.683757,37.398114,Озёрная,4,9,67.4,28.9,19.8,2023,Без ремонта,unknown,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://odintsovo.cian.ru/sale/flat/303765578/,3
19000000,"Московская область, Химки, мкр. Новые Химки, 9 Мая ул., 4Ак1",55.896776,37.420796,Беломорская,5,18,91.1,45.0,12.0,2016,Евроремонт,2.7,На улицу и двор,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://khimki.cian.ru/sale/flat/299552879/,3
19150000,"Московская область, Долгопрудный, мкр. Новые Водники, Московская ул., 58к3",55.96151,37.526286,Водники,3,18,84.4,59.0,13.5,2015,Евроремонт,2.8,Во двор,Монолитный,Автономная котельная,Нет,unknown,Вторичка,unknown,https://dolgoprudny.cian.ru/sale/flat/306677728/,3
19399000,"Москва, ЮЗАО, р-н Южное Бутово, ул. Поляны, 5Ак5",55.554557,37.557682,Улица Скобелевская,23,34,77.0,39.0,20.0,2021,Евроремонт,unknown,Во двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306933984/,3
