price,geo_lat,geo_lng,metro,floor,floor_count,square,living_square,kitchen_square,year,finish_type,ceiling_height,view,house_type,heating,breakdown,accomodation_type,author,room_count,floor_ratio,room_ratio,living_ratio,kitchen_ratio
199566400,55.75333485240321,37.54837916931129,Деловой центр,59,67,197.2,162.6,29.6,2023,Без отделки,3.05,unknown,Монолитный,unknown,unknown,Новостройка,Capital Group,5,0.8805970149253731,39.44,0.8245436105476673,0.15010141987829617
184114080,55.692003,37.481172,Мичуринский проспект,12,16,218.0,66.7,56.4,2026,Без отделки,3.65,На улицу и двор,Монолитный,unknown,unknown,Новостройка,ДОНСТРОЙ,5,0.75,43.6,0.3059633027522936,0.25871559633027524
211110000,55.7630253528094,37.547566691786,Улица 1905 года,9,10,204.7,80.2,39.8,2026,Без отделки,3.43,unknown,Монолитный,unknown,unknown,Новостройка,Sminex,5,0.9,40.94,0.3917928676111383,0.19443087445041524
212249290,55.75333485240321,37.54837916931129,Деловой центр,61,67,195.1,160.8,29.3,2023,Без отделки,3.05,unknown,Монолитный,unknown,unknown,Новостройка,Capital Group,5,0.9104477611940298,39.019999999999996,0.8241927216811892,0.15017939518195797
220320000,55.7601628003045,37.5745055066058,Краснопресненская,14,20,216.0,135.11,26.25,2024,Предчистовая,3.1,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка / Апартаменты,СЗ Киноцентр,5,0.7,43.2,0.6255092592592594,0.12152777777777778
226612100,55.75333485240321,37.54837916931129,Деловой центр,61,67,169.0,138.7,25.4,2023,Без отделки,3.05,unknown,Монолитный,unknown,unknown,Новостройка,Capital Group,5,0.9104477611940298,33.8,0.8207100591715976,0.15029585798816567
232970000,55.762686601198,37.5509033598003,Улица 1905 года,18,22,219.4,77.5,48.2,2026,Без отделки,3.43,unknown,Монолитный,unknown,unknown,Новостройка,Sminex,5,0.8181818181818182,43.88,0.35323609845031906,0.219690063810392
236227774,55.793752258287,37.543145287378,Аэропорт,37,41,227.5,142.3,27.65,2023,Предчистовая,3.1,unknown,Монолитный,unknown,unknown,Новостройка / Пентхаус,Optima Development,5,0.9024390243902439,45.5,0.6254945054945056,0.12153846153846153
242428041,55.792513,37.542689,ЦСКА,33,41,231.1,144.55,12.2,2024,Предчистовая,3.1,unknown,Монолитный,unknown,unknown,Новостройка / Пентхаус,Optima Development,5,0.8048780487804879,46.22,0.6254868022501082,0.05279099956728689
245000000,55.797867,37.52227,Аэропорт,1,4,238.0,162.9,15.4,-1000,Дизайнерский,3.1,Во двор,Кирпичный,unknown,unknown,Вторичка / Апартаменты,unknown,5,0.25,47.6,0.684453781512605,0.06470588235294118
250000000,55.714957,37.480867,Матвеевское,2,9,320.0,117.0,38.89,2005,Дизайнерский,3.1,unknown,Монолитный,Центральное,Нет,Вторичка,unknown,5,0.2222222222222222,64.0,0.365625,0.12153125000000001
248520000,55.75333485240321,37.54837916931129,Деловой центр,40,67,207.1,171.0,31.1,2023,Без отделки,3.05,unknown,Монолитный,unknown,unknown,Новостройка,Capital Group,5,0.5970149253731343,41.42,0.8256880733944955,0.15016900048285853
252000000,55.750185,37.647073,Китай-город,9,9,300.0,187.65,36.46,2022,Без ремонта,3.1,unknown,Монолитный,unknown,unknown,Вторичка / Апартаменты,unknown,5,1.0,60.0,0.6255000000000001,0.12153333333333334
260000000,55.763503,37.596534,Пушкинская,4,8,187.8,147.5,20.0,2004,Дизайнерский,3.4,На улицу и двор,Монолитный,Центральное,Нет,Вторичка,unknown,5,0.5,37.56,0.7854100106496272,0.10649627263045792
262177400,55.7600841566333,37.5753208981474,Краснопресненская,18,20,265.9,166.32,32.31,2024,Предчистовая,3.1,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка / Апартаменты,СЗ Киноцентр,5,0.9,53.17999999999999,0.625498307634449,0.12151184655885673
270000000,55.7597937762912,37.5744250403356,Краснопресненская,14,20,216.0,135.11,26.25,2024,Предчистовая,3.1,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка / Апартаменты,СЗ Киноцентр,5,0.7,43.2,0.6255092592592594,0.12152777777777778
276380000,55.762686601198,37.5509033598003,Улица 1905 года,18,22,247.8,77.0,49.4,2026,Без отделки,3.43,unknown,Монолитный,unknown,unknown,Новостройка,Sminex,5,0.8181818181818182,49.56,0.3107344632768361,0.1993543179983858
276100000,55.72343084452931,37.52345611772122,Ломоносовский проспект,2,18,251.0,157.0,30.5,2024,Без отделки,3.1,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,unknown,5,0.1111111111111111,50.2,0.6254980079681275,0.12151394422310757
344808912,55.792513,37.542689,ЦСКА,33,41,269.7,168.7,7.7,2024,Предчистовая,3.1,unknown,Монолитный,unknown,unknown,Новостройка / Пентхаус,Optima Development,5,0.8048780487804879,53.94,0.6255098257322951,0.028550241008527995
367710000,55.762686601198,37.5509033598003,Улица 1905 года,22,22,232.9,83.1,43.8,2026,Без отделки,3.43,unknown,Монолитный,unknown,unknown,Новостройка / Пентхаус,Sminex,5,1.0,46.58,0.3568054959209961,0.1880635465865178
388314702,55.732134,37.515793,Парк Победы,11,13,265.4,166.01,32.25,2024,Чистовая,3.85,unknown,Монолитный,unknown,unknown,Новостройка,ANT Development,5,0.8461538461538461,53.08,0.6255086661642804,0.12151469480030144
402800038,55.731987,37.514985,Парк Победы,13,13,264.1,165.2,32.09,2024,Чистовая,3.0,unknown,Монолитный,unknown,unknown,Новостройка,ANT Development,5,1.0,52.82000000000001,0.6255206361226807,0.12150700492237788
401470128,55.732134,37.515793,Парк Победы,12,13,266.4,166.63,32.37,2024,Чистовая,3.85,unknown,Монолитный,unknown,unknown,Новостройка,ANT Development,5,0.9230769230769231,53.279999999999994,0.625487987987988,0.121509009009009
411180000,55.7628136347022,37.5495944418019,Улица 1905 года,22,23,272.7,86.6,55.1,2026,Без отделки,3.43,unknown,Монолитный,unknown,unknown,Новостройка,Sminex,5,0.9565217391304348,54.54,0.31756508984231757,0.20205353868720208
438310000,55.762686601198,37.5509033598003,Улица 1905 года,22,22,283.1,104.5,52.9,2026,Без отделки,3.43,unknown,Монолитный,unknown,unknown,Новостройка / Пентхаус,Sminex,5,1.0,56.620000000000005,0.36912751677852346,0.18685976686683148
463990000,55.7631856532211,37.5487790502604,Улица 1905 года,22,23,298.3,114.3,55.3,2026,Без отделки,3.43,Во двор,Монолитный,unknown,unknown,Новостройка,Sminex,5,0.9565217391304348,59.660000000000004,0.3831713040563191,0.18538384177003014
474490000,55.7628136347022,37.5495944418019,Улица 1905 года,22,23,309.7,106.5,59.2,2026,Без отделки,3.43,unknown,Монолитный,unknown,unknown,Новостройка,Sminex,5,0.9565217391304348,61.94,0.34388117533096546,0.1911527284468841
545000000,55.743811,37.6448,Таганская,8,8,282.8,176.89,34.37,2022,Без ремонта,3.8,На улицу и двор,Монолитный,Центральное,Нет,Вторичка,unknown,5,1.0,56.56,0.6254950495049504,0.12153465346534652
40500000,55.643825,37.357007,Новопеределкино,11,24,117.5,73.5,20.0,2021,Без ремонта,2.82,На улицу и двор,Монолитный,Центральное,Нет,Вторичка,unknown,5,0.4583333333333333,23.5,0.625531914893617,0.1702127659574468
43650000,55.673538,37.104679,Одинцово,6,6,178.3,150.0,20.0,-1000,Без ремонта,4.5,На улицу и двор,unknown,unknown,unknown,Вторичка,unknown,5,1.0,35.660000000000004,0.8412787436904093,0.11217049915872125
53500000,55.67027,37.451357,Озёрная,17,19,163.0,84.3,20.2,1999,Косметический,2.7,На улицу и двор,Панельный,Центральное,Нет,Вторичка,unknown,5,0.8947368421052632,32.6,0.5171779141104295,0.12392638036809815
66500000,55.772578,37.591027,Маяковская,3,8,123.0,90.0,12.0,1940,Косметический,3.2,На улицу и двор,Кирпичный,Центральное,Нет,Вторичка,unknown,5,0.375,24.6,0.7317073170731707,0.0975609756097561
67000000,55.768218,37.618255,Трубная,3,4,112.6,87.6,20.0,1917,Дизайнерский,3.1,На улицу и двор,Кирпичный,Центральное,Нет,Вторичка,unknown,5,0.75,22.52,0.7779751332149201,0.17761989342806395
71858000,55.738738,37.538458,Кутузовская,4,9,136.0,85.07,10.0,1958,Дизайнерский,3.1,Во двор,unknown,Центральное,Нет,Вторичка,unknown,5,0.4444444444444444,27.2,0.6255147058823529,0.07352941176470588
78300000,55.770183,37.665462,Комсомольская,3,7,196.0,120.0,20.0,1914,Дизайнерский,3.1,unknown,unknown,Центральное,Нет,Вторичка,unknown,5,0.42857142857142855,39.2,0.6122448979591837,0.10204081632653061
80000000,55.75242,37.45319,Терехово,3,21,139.3,87.13,50.0,2024,Без ремонта,3.0,На улицу и двор,Монолитный,unknown,unknown,Вторичка,unknown,5,0.14285714285714285,27.860000000000003,0.6254845656855706,0.3589375448671931
79980000,55.684594,37.54551,Университет,10,23,196.0,118.0,20.0,2000,Косметический,3.0,Во двор,unknown,Центральное,Нет,Вторичка,unknown,5,0.43478260869565216,39.2,0.6020408163265306,0.10204081632653061
80000000,55.641102,37.470671,Тропарево,10,24,225.0,158.0,16.0,2006,Косметический,3.0,На улицу и двор,unknown,Центральное,Нет,Вторичка,unknown,5,0.4166666666666667,45.0,0.7022222222222222,0.07111111111111111
84800000,55.716316,37.497944,Минская,11,14,127.3,80.0,8.0,-1000,Без ремонта,3.0,unknown,Монолитный,unknown,unknown,Вторичка,unknown,5,0.7857142857142857,25.46,0.6284367635506677,0.06284367635506677
86800000,55.763047,37.613746,Пушкинская,3,5,190.0,126.0,22.0,1912,Косметический,3.6,Во двор,Кирпичный,Центральное,Нет,Вторичка,unknown,5,0.6,38.0,0.6631578947368421,0.11578947368421053
102000000,55.71806,37.49665,Минская,8,8,136.9,72.7,12.0,-1000,Без ремонта,3.1,unknown,Монолитный,unknown,unknown,Вторичка,unknown,5,1.0,27.380000000000003,0.5310445580715851,0.08765522279035792
110000000,55.734866,37.628002,Новокузнецкая,2,7,146.6,96.8,12.0,1917,Евроремонт,3.1,unknown,Кирпичный,Центральное,Нет,Вторичка,unknown,5,0.2857142857142857,29.32,0.660300136425648,0.08185538881309687
110000000,55.770466,37.604286,Пушкинская,4,5,188.1,117.66,22.86,1910,Дизайнерский,4.0,На улицу и двор,Монолитный,Центральное,Нет,Вторичка,unknown,5,0.8,37.62,0.625518341307815,0.1215311004784689
145000000,55.761087,37.647163,Чистые пруды,4,5,190.0,150.0,25.0,1906,Дизайнерский,4.5,На улицу и двор,Кирпичный,Центральное,Нет,Вторичка,unknown,5,0.8,38.0,0.7894736842105263,0.13157894736842105
147000000,55.7445,37.588296,Смоленская,4,6,185.0,115.72,18.0,1830,Дизайнерский,3.6,На улицу и двор,Кирпичный,Центральное,Нет,Вторичка,unknown,5,0.6666666666666666,37.0,0.6255135135135135,0.0972972972972973
185000000,55.76288,37.59259,Маяковская,2,7,145.0,90.7,105.0,1934,Дизайнерский,3.0,На улицу и двор,Кирпичный,Центральное,Нет,Вторичка,unknown,5,0.2857142857142857,29.0,0.6255172413793104,0.7241379310344828
190000000,55.668853,37.513817,Новаторская,11,30,245.0,170.0,30.0,2003,Дизайнерский,3.0,На улицу и двор,Монолитный,Электрическое,Нет,Вторичка,unknown,5,0.36666666666666664,49.0,0.6938775510204082,0.12244897959183673
208000000,55.73552,37.625882,Третьяковская,2,6,200.0,125.1,20.0,2020,Без ремонта,3.6,На улицу и двор,Монолитный,Центральное,Нет,Вторичка,unknown,5,0.3333333333333333,40.0,0.6255,0.1
230000000,55.742205,37.63376,Новокузнецкая,9,10,288.8,185.2,36.8,2011,Без ремонта,3.4,На улицу и двор,Кирпичный,Центральное,Нет,Вторичка,unknown,5,0.9,57.760000000000005,0.6412742382271468,0.12742382271468142
240680000,55.716483,37.505031,Минская,3,6,218.8,136.86,20.0,2019,Без ремонта,3.4,Во двор,Монолитный,Центральное,Нет,Вторичка,unknown,5,0.5,43.760000000000005,0.6255027422303474,0.09140767824497258
245000000,55.797867,37.52227,Аэропорт,1,3,238.0,162.9,15.4,2015,Дизайнерский,3.1,На улицу,Кирпичный,unknown,unknown,Вторичка / Апартаменты,unknown,5,0.3333333333333333,47.6,0.684453781512605,0.06470588235294118
